date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:41:13	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:13%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/HasJUnit.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index9f4b.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/HasJUnit.html)
03:41:13	4216/4216	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:13%20GMT	http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/IgnoreTestCoverage.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/IgnoreTestCoverage.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/IgnoreTestCoverage.html)
03:41:13	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:13%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/IgnoreTestCoverage.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/indexb67b.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/IgnoreTestCoverage.html)
03:41:14	4150/4150	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:13%20GMT	http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/MultiUseCase.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/MultiUseCase.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/MultiUseCase.html)
03:41:14	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:14%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/MultiUseCase.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index8049.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/MultiUseCase.html)
03:41:14	4128/4128	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:14%20GMT	http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/NamedClass.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/NamedClass.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/NamedClass.html)
03:41:14	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:14%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/NamedClass.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index8d5b.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/NamedClass.html)
03:41:14	4161/4161	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:14%20GMT	http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/NamedInstance.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/NamedInstance.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/NamedInstance.html)
03:41:14	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:14%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/NamedInstance.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index03a8.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/NamedInstance.html)
03:41:15	4117/4117	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:15%20GMT	http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/NoAutoRun.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/NoAutoRun.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/NoAutoRun.html)
03:41:15	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:15%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/NoAutoRun.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/index2998.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/NoAutoRun.html)
03:41:15	4095/4095	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:15%20GMT	http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/SINType.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/SINType.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/SINType.html)
03:41:15	1397/1397	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:15%20GMT	http://www.sureassert.com/docs/javadoc/index.html?org/sureassert/uc/annotation/SINType.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/indexcd80.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/SINType.html)
03:41:16	4073/4073	U--M-Z	200	updated ('OK')	text/html	date:Sat,%2004%20Mar%202017%2011:41:15%20GMT	http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/Stubs.html	C:/Users/Nathan/Downloads/Sureassert%20UC/www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/class-use/Stubs.html	(from http://www.sureassert.com/docs/javadoc/org/sureassert/uc/annotation/Stubs.html)
